timestamp,VRDRHValidData,VRDRH,VRDLHValidData,VRDLH,VRDRVValidData,VRDRV,VRDLVValidData,VRDLV
1589449621.0478852,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.0576057,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.0678866,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.077309,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.087302,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.0975952,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.1078806,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.1175966,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.1278837,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.136724,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.1478798,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.1575985,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.1667163,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.1773057,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.187295,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.1964355,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.207876,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.2164273,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.2267148,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.237589,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.2481642,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.2575848,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.2678778,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.2764275,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.2872994,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.2964244,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.3069594,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.3164217,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.3267145,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.3364236,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.3469143,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.35642,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.3667088,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.3764174,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.3868985,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.396436,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.4069607,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.4164152,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.4267037,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.4364169,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.4467099,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.4564168,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.4667,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.4764135,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.4867828,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.496418,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.5067408,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.516421,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.5267015,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.5364087,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.5468094,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.5564623,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.5667593,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.5765083,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.5867457,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.5964847,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.6067598,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.616432,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.6268926,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.6375637,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.6478586,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.657563,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.667854,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.677571,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.6879022,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.6963987,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.7079065,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.7175705,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.7278523,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.7364006,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.7478445,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.7547994,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.7647521,0,0.0,0,0.0,0,0.0,0,0.0
1589449621.774787,0,0.0,0,0.0,0,0.0,0,0.0
