timestamp,TorqueReductASRSlow,TorqueIncreaseMSR,TorqueReductASRFast,TorqueReductASRSlowValidData,TorqueIncreaseMSRValidData,TorqueReductASRFastValidData,ABSActive,MSRActive,ASRActive,VDCSysFailSts,VDCActive,VehicleSpeedVSOSig,VehicleSpeedVSOSigFailSts,BrakeInterventionSts,StandStillSts,AEB_InterventionType,CMMTASensSts,CMMInterventionAck
1589449619.0162528,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.0264733,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.03625,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.0464792,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.0562503,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.0664752,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.0762525,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.0869107,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.0964546,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.106484,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.1162462,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.1264768,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.1362414,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.1464763,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.1562896,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.1664786,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.176246,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.1864767,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.1964593,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.2065072,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.2162402,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.2264767,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.2362392,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.2467687,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.2562373,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.2664788,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.2762363,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.2869484,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.2976213,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.307708,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.3174028,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.3276474,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.3373935,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.3476467,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.357391,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.3676543,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.3773994,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.3876505,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.3976388,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.4076612,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.41739,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.4276485,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.437393,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.4476502,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.4562278,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.4664876,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.476231,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.4864879,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.496481,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.5064955,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.5162246,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.526493,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.536224,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.5464926,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.5562239,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.5665374,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.5762215,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.5865402,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.596481,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.60682,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.6162145,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.6267552,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.6362221,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.646493,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.6562538,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.666545,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.6762307,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.6867712,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.696486,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.7065248,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.7162147,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.7264974,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.736212,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.7479372,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.756219,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.7664964,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.7762117,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.7865024,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.796485,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.8065898,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.816209,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.8266957,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.8373728,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.8476574,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.8562052,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.8664942,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.8762078,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.8864949,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.8964856,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.90649,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.9162033,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.9264917,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.9361987,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.9464917,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.9562047,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.966493,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.9762018,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.9864936,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449619.9962041,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.0064933,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.0161986,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.0264852,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.036204,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.046485,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.056346,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.066539,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.077106,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.0875473,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.0961902,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.1067271,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.1169114,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.127645,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.1373537,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.1476402,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.1561947,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.1664772,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.1761847,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.1865036,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.1961882,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.2065213,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.2161863,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.2264755,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.236186,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.246469,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.2561822,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.2664766,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.276192,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.2864711,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.2961853,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.3065965,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.316187,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.326476,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.3361804,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.3464653,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.35618,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.3664646,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.3761778,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.3864677,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.396186,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.4064631,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.4161737,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.4264688,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.4361837,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.4464667,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.456174,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.4664614,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.4761767,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.4864678,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.4961724,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.5064614,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.516172,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.526457,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.53617,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.5464592,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.5561762,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.5664551,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.5761664,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.5864599,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.5961745,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.606455,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.6161678,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.6264548,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.6361656,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.6464608,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.6561635,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.6665945,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.6773221,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.6875238,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.6963568,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.7064502,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.7161598,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.7264464,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.736157,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.7464519,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.756165,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.76645,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.7761588,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.7866962,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.7961607,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.806451,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.816156,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.8264437,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.836152,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.8464367,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.8561516,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.8667147,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.8761518,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.886693,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.896204,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.9065084,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.9161713,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.9264448,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.9363413,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.9464405,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.9561589,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.9668562,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.9764075,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.9870138,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449620.9973078,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.0075965,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.0173028,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.0275958,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.0373101,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.0475912,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.0573115,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.0675926,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.0770144,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.0870078,99.96000000000001,4.704000000000001,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.097301,99.96000000000001,5.096,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.1075864,99.96000000000001,5.488,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.1173024,99.96000000000001,5.88,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.1275895,99.96000000000001,0.0,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.1364298,99.96000000000001,0.392,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.1475856,99.96000000000001,0.784,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.1573043,99.96000000000001,1.1760000000000002,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.1664221,99.96000000000001,1.568,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.1770117,99.96000000000001,1.96,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.1870008,99.96000000000001,2.3520000000000003,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.1961415,99.96000000000001,2.744,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.2075818,99.96000000000001,3.136,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.216133,99.96000000000001,3.528,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.2264206,99.96000000000001,3.92,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1589449621.2372947,99.96000000000001,4.312,99.96000000000001,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
