timestamp,CruiseControlOnOffSts,SetSwitch,AcceleratorSts,DeceleratorSts,ResumeSwitch,CruiseControlFailSts,CruiseControlValidData,BCMFpsConfirm,CruiseControlDataIntegrity,CrankRequestSts,BrakePedalSwitchNCSts,BrakePedalSwitchNOSts,BCMCmdMsgCounter,BCMFpsFailSts,BCMFpsCommand,TurnIndicatorSts,BrakePedalSwitchNCFailSts,BrakePedalSwitchNOFailSts,SpeedLimiterOnOffSts
1589449622.6442254,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449622.6541111,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449622.663909,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449622.6742253,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449622.684337,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449622.6947217,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449622.7041461,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449622.714434,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449622.7240875,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449622.7342908,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449622.7440019,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449622.7538354,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449622.7645147,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449622.773827,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449622.7838247,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449622.7938545,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449622.8038177,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449622.8138497,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449622.8238335,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449622.8338194,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449622.843831,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449622.8538337,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449622.8638213,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449622.8738232,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449622.883821,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449622.8940308,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449622.9041462,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449622.9148939,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449622.92383,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449622.9338179,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449622.9438238,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449622.9538264,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449622.963828,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449622.973818,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449622.9838371,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449622.9938228,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.003966,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.013822,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.023836,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.0338278,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.0438435,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.053836,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.06383,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.0738177,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.0838315,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.0938194,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.103824,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.1138203,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.1238203,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.1338181,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.1438239,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.1538346,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.1645646,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.1744585,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.1838326,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.1938283,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.2038288,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.2138414,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.2238672,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.2338843,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.243952,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.253991,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.2639205,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.2739065,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.2839322,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.2939641,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.3038905,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.3139052,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.323885,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.3338428,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.3438463,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.353841,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.363829,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.3738186,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.3838224,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.3938282,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.4038186,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.4138212,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.423841,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.4338188,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.4438226,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.4538493,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.463831,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.473823,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.484768,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.493838,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.5038207,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.5138214,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.5238292,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.533913,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.5448005,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.5545251,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.5638275,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.5738175,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.583827,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.593837,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.6038215,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.613856,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.6238458,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.6338177,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.6438215,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.653828,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.6638296,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.6738436,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.6838212,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.6938372,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.7038198,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.7138202,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.723828,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.733825,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.7438488,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.7538536,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.7639172,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.774175,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.7841747,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.7944465,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.8039453,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.813832,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.8238578,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.8338535,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.8438714,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.85427,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.8643036,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.8744414,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.8842473,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.894261,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.9038951,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.9140306,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.9240663,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.93389,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.9439,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.953888,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449623.9638424,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449623.973828,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449623.983839,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449623.9938188,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.0038185,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.0139518,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.0238197,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.0338175,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.0438633,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.0538392,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.0638218,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.0738318,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.0838213,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.094809,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.1038654,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.113916,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.1238604,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.1338603,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.1438842,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.1538801,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.163859,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.1739347,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.1839345,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.1938987,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.2039003,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.2139308,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.2239873,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.2341,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.2439463,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.2539563,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.2639086,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.2739046,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.2839482,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.29394,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.3039079,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.3139386,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.3239632,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.333905,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.3439388,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.3539467,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.3639052,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.3739111,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.383941,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.393905,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.4039044,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.4139392,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.4239757,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.4342134,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.4445972,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.4540434,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.46399,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.474032,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.4840755,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.4940608,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.5040627,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.5140572,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.5240657,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.5340075,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.5440192,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.5540051,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.5639398,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.5739155,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.5839393,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.5939052,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.603909,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.6139717,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.623908,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.6339061,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.6439378,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.6539378,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.6639102,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.6739647,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.6839185,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.6939182,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.703908,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.7139387,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.723905,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.733913,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.7439518,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.7539558,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.7641425,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.7739162,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.7839198,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.7939415,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.8039153,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.8139393,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.8239427,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.8339064,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.843938,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.853938,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.8644216,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.8747802,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.884624,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.8947296,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.9046433,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.9141793,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.9242187,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.9345784,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.945024,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.955022,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449624.963906,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449624.9739308,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449624.9839363,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449624.9942768,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.0043428,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.0147686,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.0239701,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.033936,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.0439897,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.0539978,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.0639997,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.0740743,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.084054,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.0940578,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.1040754,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.1140592,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.1241906,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.1340187,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.1440103,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.1539843,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.16394,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.173951,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.1839206,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.1939065,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.2039163,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.2139182,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.2240076,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.2339134,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.2439444,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.2539463,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.263908,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.2739305,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.2839303,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.29394,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.3039079,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.3139298,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.3240666,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.333907,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.3439207,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.3539665,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.3639364,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.3741171,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.3842108,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.3942065,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.4041662,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.4143322,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.4245458,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.434199,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.4441948,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.4539611,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.463909,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.4739914,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.483937,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.493906,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.503918,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.513918,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.5239563,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.533917,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
1589449625.5439627,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0
1589449625.5539465,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0
1589449625.5639064,0,0,0,0,0,0,0,0,255,0,0,0,2,0,0,0,0,0,0
1589449625.574013,0,0,0,0,0,0,0,0,255,0,0,0,3,0,0,0,0,0,0
