timestamp,LongAcceleration,LatAcceleration,YawRate,AXSStat,AYSStat,YRSStat
1589449620.195898,-0.10000000000000142,-0.21999999999999886,-0.1599999999999966,0,0,0
1589449620.206233,-0.0799999999999983,-0.21999999999999886,0.0,0,0,0
1589449620.2158961,-0.0799999999999983,-0.21999999999999886,0.0,0,0,0
1589449620.2261872,-0.11999999999999744,-0.240000000000002,0.0800000000000125,0,0,0
1589449620.2358956,-0.11999999999999744,-0.240000000000002,0.0800000000000125,0,0,0
1589449620.2461827,-0.14000000000000057,-0.240000000000002,0.0800000000000125,0,0,0
1589449620.2558959,-0.14000000000000057,-0.240000000000002,0.0800000000000125,0,0,0
1589449620.2661905,-0.11999999999999744,-0.21999999999999886,0.0,0,0,0
1589449620.2758996,-0.11999999999999744,-0.21999999999999886,0.0,0,0,0
1589449620.2861848,-0.0799999999999983,-0.259999999999998,-0.1599999999999966,0,0,0
1589449620.2958992,-0.0799999999999983,-0.259999999999998,-0.1599999999999966,0,0,0
1589449620.3063102,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449620.3158987,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449620.3261838,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449620.3358922,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449620.346177,-0.11999999999999744,-0.259999999999998,0.0,0,0,0
1589449620.3558898,-0.11999999999999744,-0.259999999999998,0.0,0,0,0
1589449620.3661764,-0.11999999999999744,-0.28000000000000114,0.0,0,0,0
1589449620.3758876,-0.11999999999999744,-0.28000000000000114,0.0,0,0,0
1589449620.3861794,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449620.395896,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449620.406177,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449620.4158876,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449620.4261825,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449620.4358916,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449620.4461806,-0.060000000000002274,-0.29999999999999716,0.0,0,0,0
1589449620.4558876,-0.060000000000002274,-0.29999999999999716,0.0,0,0,0
1589449620.4661753,-0.060000000000002274,-0.29999999999999716,0.0,0,0,0
1589449620.4758885,-0.060000000000002274,-0.29999999999999716,0.0,0,0,0
1589449620.4861758,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
1589449620.4958842,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
1589449620.5061731,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449620.5158818,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449620.5261688,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449620.5358796,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449620.546171,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449620.555886,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449620.5661688,-0.0799999999999983,-0.240000000000002,-0.1599999999999966,0,0,0
1589449620.5758803,-0.0799999999999983,-0.240000000000002,-0.1599999999999966,0,0,0
1589449620.5861735,-0.0799999999999983,-0.21999999999999886,-0.0800000000000125,0,0,0
1589449620.5958824,-0.0799999999999983,-0.21999999999999886,-0.0800000000000125,0,0,0
1589449620.606169,-0.11999999999999744,-0.21999999999999886,0.0,0,0,0
1589449620.6158814,-0.11999999999999744,-0.21999999999999886,0.0,0,0,0
1589449620.6261685,-0.10000000000000142,-0.21999999999999886,0.0,0,0,0
1589449620.6358774,-0.10000000000000142,-0.21999999999999886,0.0,0,0,0
1589449620.6461685,-0.0799999999999983,-0.21999999999999886,-0.1599999999999966,0,0,0
1589449620.6558752,-0.0799999999999983,-0.21999999999999886,-0.1599999999999966,0,0,0
1589449620.6663065,-0.0799999999999983,-0.240000000000002,-0.2400000000000091,0,0,0
1589449620.6770322,-0.0799999999999983,-0.240000000000002,-0.2400000000000091,0,0,0
1589449620.6872356,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449620.6960664,-0.0799999999999983,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449620.7061622,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449620.7158694,-0.0799999999999983,-0.28000000000000114,0.0,0,0,0
1589449620.7261603,-0.11999999999999744,-0.28000000000000114,0.0,0,0,0
1589449620.7358706,-0.11999999999999744,-0.28000000000000114,0.0,0,0,0
1589449620.7461658,-0.14000000000000057,-0.29999999999999716,-0.1599999999999966,0,0,0
1589449620.7558727,-0.14000000000000057,-0.29999999999999716,-0.1599999999999966,0,0,0
1589449620.7661638,-0.11999999999999744,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449620.7758727,-0.11999999999999744,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449620.78641,-0.11999999999999744,-0.259999999999998,0.0,0,0,0
1589449620.7958724,-0.11999999999999744,-0.259999999999998,0.0,0,0,0
1589449620.806159,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449620.8158677,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449620.8261554,-0.10000000000000142,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449620.8358617,-0.10000000000000142,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449620.8461485,-0.14000000000000057,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449620.8558614,-0.14000000000000057,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449620.8664265,-0.11999999999999744,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449620.8758614,-0.11999999999999744,-0.28000000000000114,-0.1599999999999966,0,0,0
1589449620.8864067,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449620.8959174,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449620.9062223,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449620.9158792,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449620.9261584,-0.10000000000000142,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449620.936055,-0.10000000000000142,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449620.946154,-0.10000000000000142,-0.29999999999999716,0.0,0,0,0
1589449620.9558709,-0.10000000000000142,-0.29999999999999716,0.0,0,0,0
1589449620.9665642,-0.10000000000000142,-0.28000000000000114,0.0800000000000125,0,0,0
1589449620.9761193,-0.10000000000000142,-0.28000000000000114,0.0800000000000125,0,0,0
1589449620.9867256,-0.060000000000002274,-0.259999999999998,0.0800000000000125,0,0,0
1589449620.9970174,-0.060000000000002274,-0.259999999999998,0.0800000000000125,0,0,0
1589449621.0073082,-0.060000000000002274,-0.240000000000002,0.0,0,0,0
1589449621.0170124,-0.060000000000002274,-0.240000000000002,0.0,0,0,0
1589449621.0273075,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449621.03702,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449621.0473049,-0.10000000000000142,-0.259999999999998,-0.0800000000000125,0,0,0
1589449621.0570254,-0.10000000000000142,-0.259999999999998,-0.0800000000000125,0,0,0
1589449621.0673063,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449621.0767224,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449621.0867214,-0.10000000000000142,-0.21999999999999886,-0.0800000000000125,0,0,0
1589449621.097015,-0.10000000000000142,-0.21999999999999886,-0.0800000000000125,0,0,0
1589449621.1073,-0.0799999999999983,-0.21999999999999886,-0.0800000000000125,0,0,0
1589449621.1170142,-0.0799999999999983,-0.21999999999999886,-0.0800000000000125,0,0,0
1589449621.1272972,-0.060000000000002274,-0.21999999999999886,-0.0800000000000125,0,0,0
1589449621.1361415,-0.060000000000002274,-0.21999999999999886,-0.0800000000000125,0,0,0
1589449621.1472974,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449621.1570141,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449621.1661339,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449621.1767216,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449621.1867125,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.195851,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.2072954,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.215847,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.2261343,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.2370026,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.2475839,-0.10000000000000142,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.2570045,-0.10000000000000142,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.2672973,-0.11999999999999744,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449621.275845,-0.11999999999999744,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449621.286713,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449621.2958417,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449621.306377,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449621.3158374,-0.0799999999999983,-0.259999999999998,-0.0800000000000125,0,0,0
1589449621.326132,-0.0799999999999983,-0.259999999999998,0.1599999999999966,0,0,0
1589449621.3358393,-0.0799999999999983,-0.259999999999998,0.1599999999999966,0,0,0
1589449621.346332,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449621.3558354,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449621.3661287,-0.060000000000002274,-0.28000000000000114,-0.3199999999999932,0,0,0
1589449621.3758368,-0.060000000000002274,-0.28000000000000114,-0.3199999999999932,0,0,0
1589449621.3863182,-0.0799999999999983,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449621.3958495,-0.0799999999999983,-0.28000000000000114,-0.2400000000000091,0,0,0
1589449621.4063804,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.4158347,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.4261234,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449621.4358344,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449621.4461234,-0.060000000000002274,-0.240000000000002,0.0,0,0,0
1589449621.4558344,-0.060000000000002274,-0.240000000000002,0.0,0,0,0
1589449621.4661176,-0.0799999999999983,-0.240000000000002,-0.1599999999999966,0,0,0
1589449621.4758291,-0.0799999999999983,-0.240000000000002,-0.1599999999999966,0,0,0
1589449621.4862,-0.0799999999999983,-0.240000000000002,-0.1599999999999966,0,0,0
1589449621.4958334,-0.0799999999999983,-0.240000000000002,-0.1599999999999966,0,0,0
1589449621.5061584,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449621.5158367,-0.10000000000000142,-0.259999999999998,0.0,0,0,0
1589449621.526121,-0.0799999999999983,-0.29999999999999716,0.0800000000000125,0,0,0
1589449621.535828,-0.0799999999999983,-0.29999999999999716,0.0800000000000125,0,0,0
1589449621.546229,-0.0799999999999983,-0.240000000000002,0.1599999999999966,0,0,0
1589449621.5558758,-0.0799999999999983,-0.240000000000002,0.1599999999999966,0,0,0
1589449621.5661788,-0.10000000000000142,-0.240000000000002,0.0,0,0,0
1589449621.575928,-0.10000000000000142,-0.240000000000002,0.0,0,0,0
1589449621.5861652,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.5959024,-0.0799999999999983,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.6061733,-0.11999999999999744,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449621.6158497,-0.11999999999999744,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449621.62631,-0.11999999999999744,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.636979,-0.11999999999999744,-0.29999999999999716,-0.0800000000000125,0,0,0
1589449621.6472762,-0.11999999999999744,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449621.6569786,-0.11999999999999744,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449621.6672719,-0.0799999999999983,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449621.6769865,-0.0799999999999983,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449621.687322,-0.0799999999999983,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449621.6958182,-0.0799999999999983,-0.28000000000000114,-0.0800000000000125,0,0,0
1589449621.707326,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449621.7169843,-0.0799999999999983,-0.259999999999998,0.0,0,0,0
1589449621.7272718,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449621.73582,-0.0799999999999983,-0.240000000000002,0.0,0,0,0
1589449621.7472641,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449621.7562525,-0.0799999999999983,-0.240000000000002,-0.0800000000000125,0,0,0
1589449621.7670782,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
1589449621.7771127,-0.0799999999999983,-0.29999999999999716,0.0,0,0,0
